HS6_Code,Sector,Product_Category,Region,Product_Name,Month,Year,Quarter,Trade_Value_USD_1000,Shipping_Cost_USD_1000,Insurance_Cost_USD_1000,MFN_Tariff_Rate,Applied_Tariff_Rate,Duty_Savings_Percent,Net_Profit_Margin_Percent,FTA_Status,CBAM_Applicable,Carbon_Tax_Risk,Carbon_Intensity_Score,Market_Share_Percent
072989,Agriculture & Food,Marine Products,UK,Marine Products Batch 072989,October,2025,Q4,2829.83,186.48,35.41,24.77,0.0,24.77,9.83,Active,No,Low,0.0,17.82
085887,Agriculture & Food,Fresh Fruits,USA,Fresh Fruits Batch 085887,February,2025,Q1,4235.78,229.77,28.74,12.64,12.6,0.04,7.7,Active,No,Low,0.0,9.99
908645,Pharmaceuticals,Bulk Drugs,Japan,Bulk Drugs Batch 908645,June,2026,Q2,30508.2,2367.87,384.94,8.7,8.3,0.4,10.4,Active,No,Low,0.0,4.21
104667,Agriculture & Food,Marine Products,UK,Marine Products Batch 104667,March,2025,Q1,666.79,26.7,6.43,15.09,0.0,15.09,7.93,Active,No,High,1.98,11.83
089113,Agriculture & Food,Marine Products,UAE,Marine Products Batch 089113,March,2026,Q1,13049.22,730.42,160.79,26.7,4.0,22.7,21.07,Active,No,Low,0.0,11.05
739721,Iron & Steel,Stainless Steel,Japan,Stainless Steel Batch 739721,January,2026,Q1,2162.49,93.77,21.87,26.05,23.86,2.19,8.28,Active,No,High,2.34,13.07
733551,Iron & Steel,Steel Tubes,UK,Steel Tubes Batch 733551,May,2024,Q2,2767.79,131.94,20.62,36.31,24.79,11.52,15.26,Active,No,High,4.0,17.52
875230,Machinery & Electronics,Smartphones,UAE,Smartphones Batch 875230,August,2026,Q3,8202.79,179.96,96.54,38.69,0.0,38.69,19.74,Active,No,Low,0.0,15.55
637825,Textiles & Apparel,Silk Products,South Africa,Silk Products Batch 637825,December,2024,Q4,553.31,13.05,7.26,20.35,18.95,1.4,19.08,Active,No,High,1.88,12.96
852523,Machinery & Electronics,Computer Hardware,UK,Computer Hardware Batch 852523,May,2026,Q2,5290.22,159.43,48.29,31.38,0.0,31.38,10.78,Active,No,High,4.0,3.94
616872,Textiles & Apparel,Knitted Apparel,UAE,Knitted Apparel Batch 616872,May,2025,Q2,3826.39,257.3,45.9,15.34,0.0,15.34,14.66,Active,No,High,3.83,2.83
305782,Pharmaceuticals,Generic Medicines,Japan,Generic Medicines Batch 305782,December,2025,Q4,6239.63,337.3,50.21,15.73,13.94,1.79,17.12,Active,No,Low,0.0,2.95
718747,Gems & Jewellery,Gold Jewellery,ASEAN,Gold Jewellery Batch 718747,May,2026,Q2,4599.73,252.96,29.82,12.98,12.21,0.77,5.21,Active,No,Low,0.0,13.04
397189,Chemicals,Industrial Gases,UK,Industrial Gases Batch 397189,June,2026,Q2,118533.42,4605.94,1036.41,10.46,1.57,8.89,19.71,Active,No,Low,0.0,11.74
713271,Gems & Jewellery,Synthetic Gems,ASEAN,Synthetic Gems Batch 713271,January,2026,Q1,1145.26,44.16,8.3,38.14,28.11,10.03,9.73,Active,No,High,3.28,6.55
077739,Agriculture & Food,Fresh Fruits,UAE,Fresh Fruits Batch 077739,June,2026,Q2,1344.13,103.66,13.54,6.15,0.0,6.15,9.62,Active,No,High,4.86,1.2
844142,Machinery & Electronics,Transformers,UK,Transformers Batch 844142,December,2026,Q4,1170.62,73.8,7.93,35.01,0.0,35.01,21.65,Active,No,Low,0.0,10.03
612676,Textiles & Apparel,Synthetic Fabrics,Australia,Synthetic Fabrics Batch 612676,January,2024,Q1,1295.67,71.1,12.49,12.97,10.82,2.15,14.13,Active,No,High,1.66,11.48
726620,Iron & Steel,Construction Steel,Canada,Construction Steel Batch 726620,April,2024,Q2,1145.87,56.42,12.25,23.98,16.45,7.53,14.89,Active,No,High,3.63,8.08
391042,Chemicals,Dyes & Pigments,ASEAN,Dyes & Pigments Batch 391042,October,2025,Q4,17739.07,894.72,179.91,22.24,14.91,7.33,21.17,Active,No,Low,0.0,4.9
854596,Machinery & Electronics,Auto Components,South Africa,Auto Components Batch 854596,September,2025,Q3,25103.34,1641.68,171.25,26.91,17.35,9.56,5.11,Active,No,Low,0.0,9.03
739648,Iron & Steel,Flat-rolled Products,USA,Flat-rolled Products Batch 739648,August,2025,Q3,1266.33,39.2,16.19,27.33,22.29,5.04,17.97,Active,No,High,1.61,5.64
712397,Gems & Jewellery,Synthetic Gems,Australia,Synthetic Gems Batch 712397,October,2024,Q4,855.31,25.13,10.83,24.99,16.54,8.45,18.36,Active,No,High,3.09,3.0
878663,Machinery & Electronics,Computer Hardware,Australia,Computer Hardware Batch 878663,April,2025,Q2,6045.83,231.05,38.99,21.52,3.23,18.29,10.67,Active,No,Low,0.0,14.96
906482,Pharmaceuticals,Antibiotics,ASEAN,Antibiotics Batch 906482,July,2024,Q3,1302.01,101.71,11.11,31.68,24.13,7.55,18.69,Active,No,Low,0.0,13.85
629442,Textiles & Apparel,Synthetic Fabrics,Australia,Synthetic Fabrics Batch 629442,June,2024,Q2,7703.25,304.6,81.65,16.26,14.9,1.36,8.39,Active,No,High,3.13,8.03
304130,Pharmaceuticals,Generic Medicines,Japan,Generic Medicines Batch 304130,December,2025,Q4,4041.55,311.7,58.47,37.95,31.77,6.18,18.28,Active,No,Low,0.0,12.44
294587,Chemicals,Polymers,ASEAN,Polymers Batch 294587,January,2024,Q1,306.86,16.04,2.88,6.96,5.13,1.83,9.83,Active,No,Low,0.0,2.59
386229,Chemicals,Organic Chemicals,UK,Organic Chemicals Batch 386229,October,2025,Q4,30371.43,1406.07,251.43,25.09,0.0,25.09,14.29,Active,No,Low,0.0,10.11
712718,Gems & Jewellery,Silverware,Japan,Silverware Batch 712718,June,2025,Q2,44082.43,1731.38,320.78,31.15,21.37,9.78,11.16,Active,No,High,3.42,12.73
302725,Pharmaceuticals,Surgical Equipment,ASEAN,Surgical Equipment Batch 302725,July,2025,Q3,1188.94,83.11,6.66,33.21,30.53,2.68,21.82,Active,No,Low,0.0,0.49
165178,Agriculture & Food,Basmati Rice,Canada,Basmati Rice Batch 165178,May,2026,Q2,1666.44,40.88,9.87,16.68,10.46,6.22,14.49,Active,No,High,2.71,14.41
718893,Gems & Jewellery,Cut Diamonds,UAE,Cut Diamonds Batch 718893,February,2026,Q1,4577.0,215.47,63.19,20.08,0.0,20.08,17.56,Active,No,Low,0.0,1.5
386877,Chemicals,Industrial Gases,ASEAN,Industrial Gases Batch 386877,January,2025,Q1,4923.06,343.1,25.54,25.12,15.14,9.98,8.83,Active,No,Low,0.0,2.88
717868,Gems & Jewellery,Gold Jewellery,UAE,Gold Jewellery Batch 717868,October,2025,Q4,8004.96,437.16,55.14,36.26,0.0,36.26,7.52,Active,No,Low,0.0,3.43
521526,Textiles & Apparel,Home Textiles,South Africa,Home Textiles Batch 521526,June,2024,Q2,60797.67,2055.34,430.94,16.46,11.95,4.51,10.15,Active,No,Low,0.0,17.84
731327,Iron & Steel,Steel Tubes,Canada,Steel Tubes Batch 731327,February,2025,Q1,2286.05,162.88,16.2,5.89,5.58,0.31,5.84,Active,No,Low,0.0,7.31
722132,Iron & Steel,Construction Steel,South Africa,Construction Steel Batch 722132,October,2026,Q4,900.14,29.33,12.97,23.08,15.35,7.73,17.59,Active,No,Low,0.0,13.54
303621,Pharmaceuticals,Antibiotics,South Africa,Antibiotics Batch 303621,June,2025,Q2,376.54,17.85,1.91,13.93,8.98,4.95,18.66,Active,No,Low,0.0,17.32
634918,Textiles & Apparel,Knitted Apparel,ASEAN,Knitted Apparel Batch 634918,November,2025,Q4,995.86,58.78,13.05,13.03,11.47,1.56,19.89,Active,No,High,4.76,5.09
282841,Chemicals,Agrochemicals,UK,Agrochemicals Batch 282841,October,2024,Q4,2836.45,175.02,35.8,9.48,6.28,3.2,6.04,Active,No,High,4.35,11.96
903063,Pharmaceuticals,Surgical Equipment,UK,Surgical Equipment Batch 903063,March,2026,Q1,43995.24,3018.92,299.88,38.79,0.0,38.79,19.94,Active,No,High,3.95,0.73
739057,Iron & Steel,Iron Bars,Australia,Iron Bars Batch 739057,October,2025,Q4,1371.39,29.77,13.31,6.0,0.0,6.0,17.49,Active,No,High,4.58,1.03
163130,Agriculture & Food,Fresh Fruits,USA,Fresh Fruits Batch 163130,January,2025,Q1,4170.04,330.65,25.54,36.4,23.18,13.22,13.09,Active,No,Low,0.0,15.44
848791,Machinery & Electronics,Computer Hardware,European Union,Computer Hardware Batch 848791,May,2025,Q2,2908.42,80.54,33.63,21.43,3.21,18.22,11.21,Active,No,High,2.44,13.53
712638,Gems & Jewellery,Synthetic Gems,South Africa,Synthetic Gems Batch 712638,March,2024,Q1,17722.49,455.24,160.18,12.89,8.16,4.73,20.08,Active,No,High,1.32,4.66
386995,Chemicals,Agrochemicals,South Africa,Agrochemicals Batch 386995,September,2026,Q3,131979.07,9762.75,1092.71,39.57,27.96,11.61,11.37,Active,No,High,2.94,16.84
613533,Textiles & Apparel,Silk Products,European Union,Silk Products Batch 613533,March,2026,Q1,1344.39,39.95,11.06,6.19,0.93,5.26,14.73,Active,No,Low,0.0,15.47
736737,Iron & Steel,Stainless Steel,Canada,Stainless Steel Batch 736737,October,2025,Q4,1430.59,52.59,18.15,24.11,15.6,8.51,20.71,Active,No,Low,0.0,17.94
737280,Iron & Steel,Iron Bars,Canada,Iron Bars Batch 737280,November,2024,Q4,14274.66,730.07,80.38,28.38,20.91,7.47,11.21,Active,No,High,4.83,2.45
722580,Iron & Steel,Construction Steel,Australia,Construction Steel Batch 722580,March,2025,Q1,8290.27,655.42,48.33,15.75,0.0,15.75,19.74,Active,No,High,2.05,16.95
849738,Machinery & Electronics,Auto Components,European Union,Auto Components Batch 849738,April,2026,Q2,47574.92,3177.83,505.67,31.06,0.0,31.06,14.02,Active,No,High,4.02,6.66
725730,Iron & Steel,Stainless Steel,USA,Stainless Steel Batch 725730,November,2024,Q4,7157.33,240.31,102.4,27.22,25.68,1.54,17.17,Active,No,Low,0.0,15.48
904759,Pharmaceuticals,Generic Medicines,South Africa,Generic Medicines Batch 904759,July,2025,Q3,1738.99,132.67,8.7,21.38,13.99,7.39,9.27,Active,No,Low,0.0,3.92
281762,Chemicals,Industrial Gases,UK,Industrial Gases Batch 281762,March,2025,Q1,7229.91,494.67,104.9,33.79,5.07,28.72,9.12,Active,No,High,3.27,7.16
731938,Iron & Steel,Steel Tubes,Australia,Steel Tubes Batch 731938,March,2025,Q1,15725.76,1205.54,102.51,9.32,0.0,9.32,12.54,Active,No,Low,0.0,13.74
524977,Textiles & Apparel,Cotton Garments,USA,Cotton Garments Batch 524977,November,2026,Q4,10205.92,387.1,63.77,21.49,18.57,2.92,17.63,Active,No,Low,0.0,2.94
711558,Gems & Jewellery,Silverware,Australia,Silverware Batch 711558,February,2026,Q1,6379.92,463.02,76.01,21.33,0.0,21.33,18.51,Active,No,Low,0.0,4.2
528656,Textiles & Apparel,Cotton Garments,UAE,Cotton Garments Batch 528656,November,2025,Q4,14764.96,668.86,168.03,34.28,5.14,29.14,19.71,Active,No,Low,0.0,15.19
389175,Chemicals,Agrochemicals,Japan,Agrochemicals Batch 389175,July,2026,Q3,17222.01,430.3,103.53,34.27,34.04,0.23,18.7,Active,No,High,2.97,4.14
077281,Agriculture & Food,Process Food,ASEAN,Process Food Batch 077281,October,2026,Q4,23700.19,533.87,144.05,35.46,30.74,4.72,19.25,Active,No,High,2.92,2.29
718496,Gems & Jewellery,Gold Jewellery,ASEAN,Gold Jewellery Batch 718496,July,2026,Q3,7887.74,530.75,106.66,31.05,22.94,8.11,14.75,Active,No,High,4.71,14.67
283782,Chemicals,Polymers,UK,Polymers Batch 283782,January,2026,Q1,2320.0,174.56,30.2,38.11,0.0,38.11,17.39,Active,No,Low,0.0,6.58
384145,Chemicals,Agrochemicals,Canada,Agrochemicals Batch 384145,January,2025,Q1,3714.76,132.95,48.06,21.04,20.96,0.08,8.56,Active,No,Low,0.0,13.38
717321,Gems & Jewellery,Silverware,Japan,Silverware Batch 717321,June,2026,Q2,18210.68,1419.6,148.7,23.84,21.98,1.86,10.2,Active,No,High,3.23,5.77
103543,Agriculture & Food,Organic Spices,Canada,Organic Spices Batch 103543,June,2025,Q2,875.33,57.15,12.77,33.21,31.83,1.38,10.49,Active,No,High,1.03,5.73
858178,Machinery & Electronics,Transformers,UK,Transformers Batch 858178,July,2026,Q3,5182.33,131.8,56.9,29.35,0.0,29.35,19.91,Active,No,Low,0.0,15.37
736027,Iron & Steel,Iron Bars,ASEAN,Iron Bars Batch 736027,February,2026,Q1,1652.41,62.19,17.68,33.51,32.0,1.51,6.4,Active,No,High,2.27,0.93
874513,Machinery & Electronics,Auto Components,Canada,Auto Components Batch 874513,April,2026,Q2,3112.3,104.42,35.73,39.41,27.51,11.9,8.67,Active,No,High,1.55,17.37
716663,Gems & Jewellery,Synthetic Gems,South Africa,Synthetic Gems Batch 716663,September,2026,Q3,20285.83,1036.9,182.49,11.73,7.91,3.82,14.78,Active,No,Low,0.0,13.49
386557,Chemicals,Agrochemicals,Japan,Agrochemicals Batch 386557,April,2025,Q2,3970.51,244.55,32.62,23.91,15.08,8.83,19.07,Active,No,High,4.0,10.51
507850,Textiles & Apparel,Home Textiles,USA,Home Textiles Batch 507850,October,2024,Q4,3196.0,187.6,33.69,30.2,26.79,3.41,21.75,Active,No,Low,0.0,4.99
718966,Gems & Jewellery,Cut Diamonds,Canada,Cut Diamonds Batch 718966,October,2025,Q4,387.69,8.27,3.68,7.26,7.25,0.01,16.05,Active,No,Low,0.0,8.68
289755,Chemicals,Dyes & Pigments,USA,Dyes & Pigments Batch 289755,December,2025,Q4,9130.54,581.3,110.81,24.94,24.41,0.53,13.34,Active,No,High,4.93,4.03
169996,Agriculture & Food,Process Food,Australia,Process Food Batch 169996,June,2024,Q2,7849.67,602.67,50.57,24.95,23.71,1.24,14.17,Active,No,Low,0.0,15.56
875585,Machinery & Electronics,Smartphones,USA,Smartphones Batch 875585,February,2026,Q1,76487.46,2269.57,531.3,7.23,5.53,1.7,21.66,Active,No,High,4.2,0.72
092122,Agriculture & Food,Basmati Rice,ASEAN,Basmati Rice Batch 092122,October,2026,Q4,1878.69,83.52,22.48,38.22,28.86,9.36,7.35,Active,No,Low,0.0,3.46
306542,Pharmaceuticals,Vaccines,Canada,Vaccines Batch 306542,February,2024,Q1,4141.14,170.09,47.51,14.12,9.61,4.51,6.39,Active,No,Low,0.0,13.58
848717,Machinery & Electronics,Industrial Pumps,South Africa,Industrial Pumps Batch 848717,January,2026,Q1,4333.26,337.2,44.59,18.06,12.05,6.01,5.08,Active,No,Low,0.0,5.65
711832,Gems & Jewellery,Synthetic Gems,UAE,Synthetic Gems Batch 711832,November,2026,Q4,31766.89,2495.18,189.64,22.44,0.0,22.44,16.61,Active,No,High,3.04,10.42
162966,Agriculture & Food,Organic Spices,European Union,Organic Spices Batch 162966,October,2024,Q4,2583.9,174.72,16.03,37.74,36.05,1.69,20.88,Active,No,Low,0.0,2.12
292273,Chemicals,Dyes & Pigments,UAE,Dyes & Pigments Batch 292273,October,2024,Q4,4530.25,345.52,64.72,39.91,38.63,1.28,14.32,Active,No,Low,0.0,14.16
615341,Textiles & Apparel,Home Textiles,Japan,Home Textiles Batch 615341,March,2024,Q1,7419.34,501.87,40.18,38.61,30.75,7.86,6.0,Active,No,Low,0.0,14.63
287621,Chemicals,Industrial Gases,Japan,Industrial Gases Batch 287621,September,2026,Q3,3943.85,172.15,41.27,25.13,20.42,4.71,8.42,Active,No,Low,0.0,2.61
719064,Gems & Jewellery,Gold Jewellery,ASEAN,Gold Jewellery Batch 719064,July,2025,Q3,1525.92,40.07,16.19,7.88,4.8,3.08,15.36,Active,No,Low,0.0,9.06
717715,Gems & Jewellery,Silverware,UAE,Silverware Batch 717715,February,2025,Q1,3988.36,216.47,26.86,36.22,0.0,36.22,10.33,Active,No,High,2.72,1.04
305578,Pharmaceuticals,Antibiotics,European Union,Antibiotics Batch 305578,November,2025,Q4,14919.85,458.0,129.93,30.85,0.0,30.85,16.89,Active,No,High,0.58,17.11
723673,Iron & Steel,Iron Bars,UAE,Iron Bars Batch 723673,October,2026,Q4,639.21,27.42,8.95,26.46,0.0,26.46,6.98,Active,No,Low,0.0,0.28
725939,Iron & Steel,Iron Bars,Japan,Iron Bars Batch 725939,July,2024,Q3,3638.96,208.53,27.59,10.46,8.78,1.68,20.68,Active,No,Low,0.0,3.85
399811,Chemicals,Agrochemicals,ASEAN,Agrochemicals Batch 399811,July,2025,Q3,1042.96,71.97,10.31,14.73,14.15,0.58,15.2,Active,No,Low,0.0,0.94
719498,Gems & Jewellery,Precious Stones,UAE,Precious Stones Batch 719498,February,2026,Q1,17900.25,1207.75,101.4,9.0,0.0,9.0,14.13,Active,No,High,4.72,4.77
387846,Chemicals,Polymers,Australia,Polymers Batch 387846,October,2025,Q4,303.45,21.05,4.2,8.8,0.0,8.8,21.15,Active,No,Low,0.0,3.77
857123,Machinery & Electronics,Smartphones,USA,Smartphones Batch 857123,April,2024,Q2,1288.99,84.75,16.84,34.16,23.02,11.14,9.11,Active,No,Low,0.0,8.0
729474,Iron & Steel,Construction Steel,UAE,Construction Steel Batch 729474,April,2026,Q2,5249.13,403.74,44.16,16.13,0.0,16.13,21.16,Active,No,High,1.82,3.77
395829,Chemicals,Organic Chemicals,Australia,Organic Chemicals Batch 395829,September,2024,Q3,31203.52,1252.92,381.05,12.88,10.96,1.92,5.43,Active,No,Low,0.0,1.44
738130,Iron & Steel,Stainless Steel,UK,Stainless Steel Batch 738130,September,2025,Q3,2700.99,120.45,27.94,6.98,0.0,6.98,15.52,Active,No,High,3.65,5.93
619739,Textiles & Apparel,Synthetic Fabrics,European Union,Synthetic Fabrics Batch 619739,July,2024,Q3,1296.21,85.71,8.03,24.69,22.85,1.84,8.82,Active,No,High,2.86,1.52
394697,Chemicals,Polymers,ASEAN,Polymers Batch 394697,August,2026,Q3,50097.96,1753.56,741.52,13.32,10.61,2.71,15.82,Active,No,Low,0.0,16.57
733828,Iron & Steel,Construction Steel,Australia,Construction Steel Batch 733828,November,2026,Q4,339.67,27.16,4.69,11.1,1.66,9.44,11.26,Active,No,High,2.22,5.54
507939,Textiles & Apparel,Silk Products,ASEAN,Silk Products Batch 507939,March,2026,Q1,110.14,4.99,1.01,17.35,16.95,0.4,17.47,Active,No,Low,0.0,17.15
095195,Agriculture & Food,Process Food,ASEAN,Process Food Batch 095195,March,2026,Q1,5767.66,361.95,61.62,23.55,16.45,7.1,21.12,Active,No,Low,0.0,16.23
859249,Machinery & Electronics,Computer Hardware,UAE,Computer Hardware Batch 859249,July,2024,Q3,1403.77,66.17,19.72,21.46,17.54,3.92,21.25,Active,No,Low,0.0,1.11
729459,Iron & Steel,Iron Bars,South Africa,Iron Bars Batch 729459,July,2024,Q3,644.29,20.87,6.88,38.01,23.17,14.84,7.93,Active,No,High,3.24,10.44
716250,Gems & Jewellery,Gold Jewellery,Canada,Gold Jewellery Batch 716250,April,2026,Q2,8625.99,336.18,123.61,9.57,9.31,0.26,15.41,Active,No,High,3.41,14.21
611652,Textiles & Apparel,Cotton Garments,USA,Cotton Garments Batch 611652,June,2025,Q2,4297.12,140.86,57.61,12.11,8.0,4.11,11.17,Active,No,Low,0.0,10.59
715332,Gems & Jewellery,Precious Stones,Australia,Precious Stones Batch 715332,May,2024,Q2,1279.06,93.16,8.48,33.08,21.96,11.12,7.01,Active,No,Low,0.0,3.02
874598,Machinery & Electronics,Computer Hardware,UAE,Computer Hardware Batch 874598,February,2026,Q1,436.83,11.28,2.36,38.09,5.71,32.38,19.96,Active,No,Low,0.0,6.95
736684,Iron & Steel,Flat-rolled Products,UK,Flat-rolled Products Batch 736684,August,2024,Q3,11033.44,595.88,152.88,38.96,38.13,0.83,21.79,Active,No,Low,0.0,1.43
739660,Iron & Steel,Stainless Steel,UK,Stainless Steel Batch 739660,February,2026,Q1,7905.4,296.78,102.2,11.9,0.0,11.9,18.37,Active,No,Low,0.0,10.93
718985,Gems & Jewellery,Precious Stones,ASEAN,Precious Stones Batch 718985,March,2025,Q1,2568.91,94.57,26.21,34.79,23.55,11.24,20.57,Active,No,Low,0.0,5.87
729949,Iron & Steel,Flat-rolled Products,Australia,Flat-rolled Products Batch 729949,August,2025,Q3,47569.9,3791.6,550.24,16.81,0.0,16.81,16.21,Active,No,Low,0.0,10.01
728312,Iron & Steel,Stainless Steel,Australia,Stainless Steel Batch 728312,July,2024,Q3,598.77,13.27,7.02,36.66,27.57,9.09,16.85,Active,No,Low,0.0,6.73
855326,Machinery & Electronics,Computer Hardware,Japan,Computer Hardware Batch 855326,December,2025,Q4,302.39,10.89,4.27,24.33,19.36,4.97,20.62,Active,No,High,4.05,16.46
711226,Gems & Jewellery,Synthetic Gems,USA,Synthetic Gems Batch 711226,April,2024,Q2,1055.89,57.35,7.78,11.2,7.01,4.19,6.49,Active,No,High,0.15,0.44
712984,Gems & Jewellery,Silverware,Canada,Silverware Batch 712984,November,2025,Q4,2783.94,76.05,33.52,32.51,20.88,11.63,8.39,Active,No,High,1.01,12.98
509739,Textiles & Apparel,Cotton Garments,UAE,Cotton Garments Batch 509739,January,2026,Q1,4294.15,222.27,41.91,7.78,0.0,7.78,8.35,Active,No,Low,0.0,10.98
739685,Iron & Steel,Construction Steel,European Union,Construction Steel Batch 739685,August,2024,Q3,2075.89,162.86,15.84,22.77,14.39,8.38,19.93,Active,Yes,High,3.53,12.71
625139,Textiles & Apparel,Synthetic Fabrics,UK,Synthetic Fabrics Batch 625139,July,2026,Q3,5054.75,226.13,57.65,34.26,0.0,34.26,8.71,Active,No,Low,0.0,14.88
289397,Chemicals,Dyes & Pigments,Australia,Dyes & Pigments Batch 289397,May,2024,Q2,456.09,18.54,5.62,7.26,4.54,2.72,15.54,Active,No,Low,0.0,1.62
719621,Gems & Jewellery,Precious Stones,Japan,Precious Stones Batch 719621,October,2025,Q4,25994.67,2016.09,277.94,29.43,24.79,4.64,17.36,Active,No,Low,0.0,8.22
387348,Chemicals,Polymers,Canada,Polymers Batch 387348,June,2026,Q2,2635.36,145.56,14.3,39.97,27.02,12.95,11.0,Active,No,Low,0.0,15.86
906967,Pharmaceuticals,Antibiotics,UK,Antibiotics Batch 906967,March,2026,Q1,15929.75,341.99,101.86,31.27,0.0,31.27,10.38,Active,No,High,2.06,0.45
718533,Gems & Jewellery,Gold Jewellery,UAE,Gold Jewellery Batch 718533,February,2024,Q1,4984.5,200.57,26.0,18.7,12.34,6.36,11.67,Active,No,Low,0.0,14.97
713934,Gems & Jewellery,Synthetic Gems,Canada,Synthetic Gems Batch 713934,October,2026,Q4,5914.31,420.48,58.39,22.47,17.39,5.08,16.32,Active,No,Low,0.0,17.31
508747,Textiles & Apparel,Knitted Apparel,UK,Knitted Apparel Batch 508747,April,2026,Q2,7006.9,315.18,35.94,38.02,5.7,32.32,10.24,Active,No,High,1.76,5.73
872586,Machinery & Electronics,Computer Hardware,UK,Computer Hardware Batch 872586,September,2025,Q3,5834.61,357.73,36.65,16.94,0.0,16.94,14.61,Active,No,Low,0.0,1.32
104136,Agriculture & Food,Process Food,Japan,Process Food Batch 104136,December,2024,Q4,7817.22,453.65,109.58,36.86,35.42,1.44,13.1,Active,No,Low,0.0,10.08
873426,Machinery & Electronics,Industrial Pumps,Japan,Industrial Pumps Batch 873426,November,2026,Q4,21888.77,1216.36,161.32,38.99,26.96,12.03,18.93,Active,No,Low,0.0,10.23
522259,Textiles & Apparel,Knitted Apparel,UK,Knitted Apparel Batch 522259,October,2025,Q4,4002.93,224.79,55.68,7.85,0.0,7.85,21.29,Active,No,Low,0.0,1.39
092856,Agriculture & Food,Organic Spices,European Union,Organic Spices Batch 092856,August,2024,Q3,8634.37,357.2,96.76,12.82,7.71,5.11,14.55,Active,No,Low,0.0,17.23
167835,Agriculture & Food,Process Food,UAE,Process Food Batch 167835,October,2026,Q4,2605.54,167.09,18.11,9.21,0.0,9.21,18.58,Active,No,Low,0.0,4.62
074843,Agriculture & Food,Marine Products,UAE,Marine Products Batch 074843,March,2025,Q1,25852.84,1699.63,149.61,5.88,0.0,5.88,12.9,Active,No,High,2.29,7.0
735023,Iron & Steel,Stainless Steel,Australia,Stainless Steel Batch 735023,August,2025,Q3,1080.75,40.08,11.74,11.92,0.0,11.92,10.49,Active,No,High,0.71,15.65
852850,Machinery & Electronics,Computer Hardware,ASEAN,Computer Hardware Batch 852850,September,2024,Q3,44418.47,1942.52,367.17,27.01,23.19,3.82,19.21,Active,No,High,3.25,5.97
717517,Gems & Jewellery,Synthetic Gems,UK,Synthetic Gems Batch 717517,August,2024,Q3,2806.7,73.35,18.62,37.44,24.56,12.88,17.14,Active,No,High,3.8,17.51
905318,Pharmaceuticals,Generic Medicines,Canada,Generic Medicines Batch 905318,July,2026,Q3,348.57,23.49,4.16,7.18,5.5,1.68,14.32,Active,No,High,4.09,8.18
624017,Textiles & Apparel,Knitted Apparel,South Africa,Knitted Apparel Batch 624017,January,2024,Q1,3612.5,176.01,19.59,27.5,24.17,3.33,17.89,Active,No,High,4.78,2.65
909195,Pharmaceuticals,Vaccines,ASEAN,Vaccines Batch 909195,January,2026,Q1,1073.22,64.58,12.85,31.79,25.33,6.46,14.35,Active,No,High,1.08,0.84
731054,Iron & Steel,Stainless Steel,USA,Stainless Steel Batch 731054,October,2025,Q4,10519.28,461.07,68.61,22.82,21.26,1.56,5.12,Active,No,Low,0.0,4.93
